aggregation,role,verification_status,weighting,effect_estimator,se_source,se_method,crit_value_method,spec_role,metric,dropped_MA_model,dropped_k,dropped_pct_of_k,summary_all_48,summary_without,abs_change,pct_change,influence_rank
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA05_03.csv,4,0.06968641114982578,0.5308290962783878,0.5291456105206659,-0.0016834857577219253,-0.31714270553833135,45
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA06_01.csv,33,0.5749128919860628,0.5308290962783878,0.5343954358531567,0.0035663395747689286,0.6718432730557389,42
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA06_02.csv,13,0.2264808362369338,0.5308290962783878,0.5242621340466759,-0.006566962231711937,-1.2371142195769846,32
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA08.csv,531,9.250871080139373,0.5308290962783878,0.5237242628824601,-0.007104833395927712,-1.3384408363707467,19
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA10.csv,32,0.5574912891986062,0.5308290962783878,0.5262676125665147,-0.004561483711873149,-0.8593130527044246,39
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA12.csv,70,1.2195121951219512,0.5308290962783878,0.531015901592703,1.8680531431514158e-4,0.035191234923792614,48
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA13_01.csv,43,0.7491289198606271,0.5308290962783878,0.5264774306775204,-0.004351665600867416,-0.819786562450453,40
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA13_02.csv,37,0.6445993031358885,0.5308290962783878,0.5289666859358167,-0.0018624103425710636,-0.35084933279435626,44
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA13_03.csv,14,0.24390243902439024,0.5308290962783878,0.5243262926132581,-0.006502803665129675,-1.2250277369346252,33
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_01.csv,5,0.08710801393728224,0.5308290962783878,0.5301448147024732,-6.842815759146026e-4,-0.12890807619854172,47
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_02.csv,9,0.156794425087108,0.5308290962783878,0.5237245518027193,-0.0071045444756685505,-1.3383864082579744,22
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_03.csv,11,0.1916376306620209,0.5308290962783878,0.523939205364811,-0.006889890913576835,-1.297948993731024,29
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_04.csv,11,0.1916376306620209,0.5308290962783878,0.5385880278552537,0.007758931576865913,1.4616628273135923,12
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA21.csv,11,0.1916376306620209,0.5308290962783878,0.5416461955050518,0.010817099226663962,2.0377743613720467,10
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA23.csv,24,0.4181184668989547,0.5308290962783878,0.5240088344274589,-0.006820261850928877,-1.284831954153487,31
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA24.csv,139,2.421602787456446,0.5308290962783878,0.5237375606480762,-0.007091535630311618,-1.3359357427899066,24
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA25.csv,43,0.7491289198606271,0.5308290962783878,0.5240005604400461,-0.006828535838341754,-1.286390645542268,30
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA26.csv,459,7.996515679442509,0.5308290962783878,0.5257997240146395,-0.005029372263748333,-0.9474560266211851,37
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA28_01.csv,84,1.4634146341463414,0.5308290962783878,0.5237242609290205,-0.007104835349367344,-1.33844120436859,16
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA28_02.csv,84,1.4634146341463414,0.5308290962783878,0.5237242609522017,-0.00710483532618611,-1.3384412000016055,18
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA31.csv,734,12.787456445993032,0.5308290962783878,0.5237243679047033,-0.007104728373684477,-1.3384210518027961,21
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA32.csv,13,0.2264808362369338,0.5308290962783878,0.5237490695249982,-0.00708002675338959,-1.3337676481992466,25
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA14_01.csv,104,1.8118466898954704,0.5308290962783878,0.5238393453516302,-0.006989750926757576,-1.3167610772963134,27
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA14_02.csv,167,2.9094076655052263,0.5308290962783878,0.5237242755322568,-0.0071048207461310575,-1.3384384533445037,20
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA18.csv,23,0.40069686411149824,0.5308290962783878,0.5237247204116414,-0.007104375866746393,-1.3383546449421746,23
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA39_1.csv,37,0.6445993031358885,0.5308290962783878,0.5496818372297986,0.018852740951410762,3.5515651051508446,3
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA39_2.csv,15,0.2613240418118467,0.5308290962783878,0.5546075475326037,0.02377845125421585,4.4794928199914485,2
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA17.csv,66,1.1498257839721255,0.5308290962783878,0.5390951611864178,0.008266064908029946,1.557198911284785,11
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA34.csv,555,9.668989547038327,0.5308290962783878,0.5259840189527436,-0.004845077325644209,-0.9127377077882026,38
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_01.csv,110,1.916376306620209,0.5308290962783878,0.5269149078970959,-0.003914188381291872,-0.7373726136592818,41
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_02.csv,184,3.205574912891986,0.5308290962783878,0.5433609532312532,0.012531856952865406,2.3608082225947236,9
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_03.csv,129,2.2473867595818815,0.5308290962783878,0.5253265148217903,-0.005502581456597544,-1.0366013270892371,35
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_04.csv,104,1.8118466898954704,0.5308290962783878,0.5244306624282058,-0.006398433850182017,-1.2053660763965413,34
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA43.csv,13,0.2264808362369338,0.5308290962783878,0.5437026843950311,0.012873588116643297,2.4251850938276087,7
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA45_01.csv,28,0.4878048780487805,0.5308290962783878,0.5237242609037772,-0.007104835374610596,-1.3384412091240305,13
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA45_02.csv,11,0.1916376306620209,0.5308290962783878,0.523856750795352,-0.0069723454830358245,-1.3134821606273106,28
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA47_1.csv,65,1.132404181184669,0.5308290962783878,0.5440714887707693,0.01324239249238146,2.494662139890802,6
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA47_2.csv,38,0.662020905923345,0.5308290962783878,0.523810634354017,-0.0070184619243708335,-1.3221697856385162,26
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA09.csv,1297,22.59581881533101,1.5257428525710341,1.2637487059848687,-0.2619941465861655,-17.17157947977134,1
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA20_cleaned.csv,29,0.5052264808362369,1.5257428525710341,1.520405509652315,-0.0053373429187191235,-0.3498192968576008,19
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA22_01.csv,92,1.602787456445993,1.5257428525710341,1.526430043909916,6.871913388819539e-4,0.0450397875188413,44
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA22_02.csv,92,1.602787456445993,1.5257428525710341,1.4477568630909057,-0.07798598948012847,-5.11134555529551,3
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA22_03.csv,92,1.602787456445993,1.5257428525710341,1.5226505278490337,-0.0030923247220004946,-0.20267666447131294,25
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA01_01.csv,22,0.3832752613240418,1.5257428525710341,1.5282249595499173,0.0024821069788831807,0.16268186835681764,29
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA01_02.csv,14,0.24390243902439024,1.5257428525710341,1.527319701036306,0.0015768484652718406,0.10334955609423435,35
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA01_03.csv,16,0.2787456445993031,1.5257428525710341,1.5275457281942344,0.0018028756232002507,0.11816379281490708,33
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA05_01.csv,17,0.2961672473867596,1.5257428525710341,1.5235947302356871,-0.0021481223353470025,-0.14079189895775945,30
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA05_02.csv,16,0.2787456445993031,1.5257428525710341,1.526490600058568,7.47747487533923e-4,0.04900874916595743,43
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA05_03.csv,4,0.06968641114982578,1.5257428525710341,1.5259341457334286,1.9129316239441252e-4,0.012537706604498489,47
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA06_01.csv,33,0.5749128919860628,1.5257428525710341,1.5253760666627567,-3.6678590827743385e-4,-0.0240398247751461,46
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA06_02.csv,13,0.2264808362369338,1.5257428525710341,1.52710969095629,0.001366838385255864,0.08958510819516707,38
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA08.csv,531,9.250871080139373,1.5257428525710341,1.592887976707002,0.06714512413596796,4.40081525027769,4
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA10.csv,32,0.5574912891986062,1.5257428525710341,1.5283328660294144,0.0025900134583802803,0.16975425800067612,28
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA12.csv,70,1.2195121951219512,1.5257428525710341,1.5276549565414974,0.0019121039704632636,0.12532282010964124,31
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA13_01.csv,43,0.7491289198606271,1.5257428525710341,1.5291251177618395,0.0033822651908053114,0.2216798974418177,23
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA13_02.csv,37,0.6445993031358885,1.5257428525710341,1.5275979486478959,0.0018550960768617397,0.12158641764146161,32
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA13_03.csv,14,0.24390243902439024,1.5257428525710341,1.5272033921760901,0.0014605396050559882,0.09572645892423903,36
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA15_01.csv,5,0.08710801393728224,1.5257428525710341,1.5259263162437735,1.8346367273935904e-4,0.012024547415068199,48
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA15_02.csv,9,0.156794425087108,1.5257428525710341,1.5267554248693505,0.0010125722983163055,0.06636585559682828,42
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA15_03.csv,11,0.1916376306620209,1.5257428525710341,1.5269467085549393,0.0012038559839051555,0.07890294107402163,40
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA15_04.csv,11,0.1916376306620209,1.5257428525710341,1.5250751245042857,-6.677280667484187e-4,-0.04376412877328262,45
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA21.csv,11,0.1916376306620209,1.5257428525710341,1.5246437231751961,-0.0010991293958380055,-0.07203896737814075,41
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA23.csv,24,0.4181184668989547,1.5257428525710341,1.5283535796122627,0.0026107270412285555,0.1711118644160292,26
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA24.csv,139,2.421602787456446,1.5257428525710341,1.5417936681948352,0.016050815623801062,1.0520000534004703,9
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA25.csv,43,0.7491289198606271,1.5257428525710341,1.5304441097966661,0.004701257225631972,0.3081290676020476,20
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA26.csv,459,7.996515679442509,1.5257428525710341,1.5692098739245344,0.043467021353500224,2.848908731917299,6
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA28_01.csv,84,1.4634146341463414,1.5257428525710341,1.535346186422924,0.00960333385188994,0.6294202090284973,13
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA28_02.csv,84,1.4634146341463414,1.5257428525710341,1.535346186386677,0.009603333815642934,0.6294202066527976,14
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA31.csv,734,12.787456445993032,1.5257428525710341,1.6232435354978891,0.09750068292685499,6.390374548539168,2
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_M,MA32.csv,13,0.2264808362369338,1.5257428525710341,1.5272017147889096,0.0014588622178755006,0.09561651987535225,37
